PID,Value,Year Built,Size
202805000,0,1999,0
202805002,441626,1860,690
202805004,862699,1860,1288
202805006,517936,1860,681
202805008,715333,1860,1910
202808000,1207146,1880,3423
202809000,1212943,1880,3558
202810000,1006148,1880,3752
202811000,1215051,1880,3474
202812000,1080139,1880,3156
202813000,0,1999,0
202813002,396199,1880,786
202813004,376067,1880,796
202813006,447318,1880,866
202814000,0,1880,0
202814002,454590,1880,546
202814004,786284,1875,1317
202815000,1113551,1880,4080
202816000,1347118,1970,2571
202817000,1013000,1880,4480
202819000,1232126,1880,3161
202820000,0,1880,0
202820002,685627,1880,1050
202820004,811791,1880,1152
202820006,839617,1880,1190
202821000,0,1880,0
202821002,666655,1880,1131
202821004,724425,1880,1259
202821006,770474,1880,1259
202833000,0,1890,0
202833002,1074659,2017,1831
202833004,676352,2017,1105
202833006,821172,2017,1222
202834000,1108176,1890,5178
202837000,940695,1890,4930
202838000,1315708,1890,5238
202839000,0,1890,0
202839002,767839,2001,1025
202839004,783754,2001,1065
202839006,784071,2001,1135
202840000,0,1890,0
202840002,620279,1890,905
202840004,634824,1890,995
202840006,808313,1890,1155
202842020,1418790,2000,3280
202843020,1397288,2000,3346
202844020,437410,2000,3220
202845020,1390121,2000,3238
202846020,1435759,2000,3968
202850050,0,1994,6675
202851020,1179110,2000,3022
202852020,1253101,2000,2986
202853020,437199,2000,2986
202854020,1248674,2000,2986
202855020,1171943,2000,2986
202856020,1282718,2000,2986
202857020,1221270,2000,2986
202858020,1025331,2000,3018
202859020,459017,2000,2902
202867000,572322,1989,3930
202870000,976847,1890,4912
202871000,1014686,1885,2244
202873000,1024172,1885,3000
202874000,1060430,1885,2632
202879000,858905,1905,3008
202880000,989917,1890,4220
202881000,955451,1890,4040
202882000,1131047,1890,4040
202883000,0,1890,0
202883002,473352,2017,796
202883004,440361,2017,785
202883006,484629,2017,910
202884000,963672,1885,4040
202886000,990655,1885,3024
202887000,1111548,1885,2714
202888000,1032499,1885,2640
202889000,1329937,1860,3000
202890000,0,1890,0
202890002,826442,1890,1233
202890004,1262376,2012,2050
202890006,1096476,2012,1605
202893000,374486,1885,1670
202894000,365317,1885,2120
202895000,379651,1875,2544
202896000,473668,1875,1782
202897000,1543750,1910,4452
202898000,0,2000,0
202898002,475670,2000,733
202898004,533008,2000,809
202898006,530689,2000,820
202899000,749183,1885,3432
202900000,634087,1885,2924
202901000,780909,1910,2924
202902000,712188,1885,4316
202903000,0,1885,0
202903002,502020,1885,934
202903004,515828,1885,1002
202903006,533113,1885,1007
202904000,0,1885,0
202904002,332432,1885,550
202904004,392931,1885,595
202904006,444788,1885,695
202905000,1044476,1920,3520
202906000,652637,1885,2810
202907000,460598,1885,2651
202908000,353723,1900,2160
202909000,401574,1900,2160
202920000,0,1899,106399
202922010,434986,1994,2092
202924010,525841,1994,2272
202927000,1157819,1899,4480
202929000,453852,1994,2690
202930000,822373,1994,3576
202933000,1425535,1875,5336
202934000,883674,1870,4160
202934010,629660,2015,2300
202935000,936690,1870,4392
202974000,3490321,1994,44436
202977000,570847,1890,2274
202978000,844254,1890,2874
202979000,1482135,1885,3360
202980000,1063697,1870,6706
202981000,1408987,1870,4229
202982000,1377157,1860,3580
202983000,1651724,1875,3508
202984000,1887187,1900,4096
202985000,801146,1885,2624
202986000,527316,1870,1749
202987000,0,1906,0
202987002,1329200,1906,2297
202987004,1137582,1906,2047
202987006,1002670,1906,1657
202988000,0,1999,0
202988002,803991,1870,1166
202988004,917296,1870,1375
202989000,0,1999,0
202989002,666444,1880,904
202989004,779328,1880,1144
202990000,702807,1875,2400
202991000,0,1870,0
202991002,693638,1870,1180
202991004,664653,1870,947
202991006,567579,1870,794
202992000,881460,1890,3480
202993000,1008678,1890,3352
202994000,480203,1900,1888
202995000,939325,1910,2382
202996000,737958,1900,2386
202997000,719777,1900,2380
202998000,1304325,1900,2880
202999000,1273970,1900,3112
203000000,0,1900,0
203000002,786600,1900,1160
203000004,925728,1900,1403
203001000,1456628,1900,2832
203002000,0,1900,0
203002002,760250,1900,1193
203002004,942698,1900,1456
203003000,1081193,1900,2398
203004000,1000035,1900,2398
203005000,1181850,1900,2448
203006000,1371149,1880,3016
203007000,656431,1835,1744
203008000,738390,1835,1960
203009000,756351,1835,1797
203010000,765837,1835,1387
203011020,0,2002,0
203011022,984542,2002,1943
203011024,957875,2002,1851
203013010,0,1899,0
203013012,539964,1899,837
203013014,595405,1899,990
203013016,617433,1899,1052
203014000,775217,1860,1827
203015000,622408,1860,1482
203016000,686713,1860,1482
203017010,879458,2000,2166
203020000,1220532,1890,3541
203021000,1304009,1885,3572
203022000,862594,1885,2592
203023000,0,1885,0
203023002,902540,2017,1830
203023004,1019113,2017,1896
203024010,0,1890,1218
203024012,417911,1890,552
203024014,423603,1890,576
203024016,492113,1890,675
203025000,0,1885,0
203025002,438675,1885,547
203025004,408214,1875,542
203025006,430770,1885,550
203026000,853319,1890,2352
203027000,0,1875,0
203027002,439096,1875,655
203027004,710185,1875,1255
203028000,780909,1910,3287
203030000,952334,1899,4528
203031000,872848,1899,2616
203033000,0,1890,0
203033002,1263962,1890,1685
203033004,712715,1890,886
203033006,1590592,1890,1832
203034000,0,1999,0
203034002,555563,1885,737
203034004,578752,1885,968
203034006,832766,1885,1021
203034008,788708,1885,1021
203034010,875769,1885,1075
203035000,0,1999,0
203035002,1636335,1870,2165
203035004,1315603,1870,1917
203036000,0,1999,0
203036002,1226540,1900,2126
203036004,632400,1855,1018
203036006,1917964,1855,2210
203037000,0,1999,0
203037002,1627692,1899,2058
203037004,413379,1899,518
203037006,636932,1899,957
203037008,797456,2000,1066
203038000,2656502,1870,6143
203039000,3798089,1899,6143
203040000,0,1999,0
203040002,697327,1874,920
203040004,605523,1874,789
203040006,592243,1874,816
203040008,1614412,1874,1973
203041000,0,1999,0
203041002,1008889,1890,1518
203041004,840144,1890,1200
203041006,875242,1890,1200
203041008,874820,1890,1200
203042000,0,1999,0
203042002,964515,1900,1608
203042004,809367,1900,1135
203042006,811791,1900,1138
203042008,744019,1900,1137
203043000,0,1999,0
203043002,478516,1840,666
203043004,1147068,1840,1299
203043006,609844,1840,709
203043008,620806,1840,784
203044000,3514669,1840,6392
203045000,0,1999,0
203045002,451007,1899,591
203045004,590240,1899,721
203045006,640094,1899,745
203045008,1218034,1899,1785
203047000,1231388,1860,3192
203048000,1301690,1880,3370
203049000,715455,1880,2406
203050000,1039033,1870,2176
203051000,995609,1870,2376
203052000,1152655,1870,3168
203053000,1333521,1890,3731
203054000,1397393,1970,3848
203056000,1369146,1899,5550
203057000,494115,1890,2370
203058000,678882,1890,2499
203059010,1344998,2017,7939
203061000,0,1920,0
203061001,0,1920,0
203061002,719882,1920,1556
203061004,757405,1920,1396
203061006,806416,1920,1533
203061008,728841,1900,1193
203061010,750027,1900,1288
203061012,785652,1900,1389
203062000,0,1999,0
203062002,424867,1880,745
203062004,493483,1880,745
203062006,480203,1880,735
203062020,0,2006,0
203062020,0,1910,0
203062022,838773,1910,1505
203062024,797246,2006,1830
203062026,467344,1910,787
203063000,771634,1885,3504
203064000,0,1899,0
203064002,283104,1899,352
203064004,441310,1899,608
203064006,451639,1899,629
203064008,470295,1899,655
203065000,783438,1885,2750
203066000,0,1999,0
203066002,594351,1890,980
203066004,943752,1890,1692
203067000,0,1999,0
203067002,794716,1880,1396
203067004,912343,1880,1776
203068000,1373678,1880,3205
203069000,1680287,1875,2842
203070000,1618523,1844,3772
203071000,1379897,1870,2864
203072000,1753540,1870,3737
203073000,998033,1870,3984
203074000,0,1999,0
203074001,418438,1900,863
203074002,656537,1900,982
203074003,659699,1900,1043
203074004,741278,1900,1037
203074005,0,1900,0
203074006,399993,1900,720
203074007,587394,1900,935
203074008,582862,1900,990
203074009,722232,1900,1070
203074010,1438710,1900,6200
203075000,917402,1842,2064
203076000,1086780,1850,2394
203077000,1094684,1850,2267
203079000,0,1960,0
203081000,1355000,1930,3744
203082000,0,1999,0
203082002,523944,1870,850
203082004,564206,1870,1014
203083000,0,1875,0
203083002,377965,1875,625
203083004,409058,1875,700
203083006,351615,1875,535
203084000,1012367,1853,2544
203085000,1076556,1853,2668
203086000,0,1999,0
203086002,640938,1890,830
203086004,662545,1890,860
203086006,699645,1890,950
203087000,1229280,1885,4728
203088000,1125777,1885,4020
203089000,0,1825,0
203089002,1303377,1825,2614
203089004,1278081,1825,2522
203090000,0,1999,0
203090002,576011,1880,1084
203090004,377965,1880,504
203090006,418543,1880,569
203091000,0,1910,3139
203091002,544707,1910,670
203091004,935320,1910,1270
203092000,943119,1880,1890
203093000,656958,1843,1482
203094000,824123,1810,1580
203095000,846573,1810,1280
203096000,804518,1810,1248
203097000,0,1999,0
203097002,632295,1905,1022
203097004,524787,1905,730
203097006,663493,1905,967
203098000,902857,1890,2505
203099000,1129467,1890,3009
203100000,1156133,1905,2940
203101000,0,1999,0
203101002,622387,1885,1072
203101004,828971,1885,1322
203102000,1068967,1999,3000
203103000,1349120,1885,3200
203104000,0,1860,0
203104002,639146,1860,1153
203104004,793135,1860,1349
203105000,1041141,1885,2970
203106000,931420,1885,2800
203107000,1401082,1885,4212
203108000,1343429,1880,3388
203109000,0,1880,0
203109002,689632,1880,1130
203109004,882620,1880,1402
203110000,0,1880,0
203110002,582230,1880,1053
203110004,733479,1880,1547
203111000,0,1878,0
203111002,592137,1878,1230
203111004,630925,1878,1145
203111006,462495,1878,789
203112000,777641,1830,3450
203113000,576960,1995,2402
203114000,565155,1995,2402
203115000,1245407,1865,2841
203116000,1373889,1865,2752
203117000,1375786,1865,2909
203118000,1626744,1865,2807
203119000,1251098,1865,2943
203120000,1354706,1865,3045
203121000,1531568,1865,2975
203122000,1182377,1865,2826
203123000,1374416,1865,2960
203124000,1023118,1865,2826
203125010,1111654,1993,2120
203125020,1050838,1993,2120
203126000,798089,1870,2600
203127000,991709,1875,3170
203128000,835295,1839,1712
203129000,2159678,1850,3696
203130000,0,1875,0
203130002,441521,1875,925
203130004,1124197,1875,1750
203131000,1431543,1850,4245
203132000,1281137,1840,3510
203133000,1377473,1880,3377
203134000,1767031,1839,2948
203135000,1502266,1839,2998
203136000,1674174,1850,2938
203137000,1659629,1850,3649
203138000,2274638,1860,4000
203139000,2213084,1860,5000
203140000,0,1999,0
203140002,787654,1900,1125
203140004,508977,1900,751
203140006,533640,1900,760
203140008,599094,1900,879
203141000,0,1999,0
203141002,769842,1890,1310
203141004,487791,1890,800
203141006,581703,1890,822
203141008,604047,1890,983
203142000,2212662,1860,4964
203143000,1427643,1900,5000
203144000,0,1999,0
203144002,514668,1987,1529
203144004,596669,1880,1045
203144006,614798,1880,1056
203144008,747497,1880,1089
203145000,0,1910,0
203146000,0,1999,0
203146002,549134,1880,1002
203146004,579279,1880,930
203146006,539964,1880,900
203147000,1402453,2013,3752
203149000,1185118,1870,2716
203149001,0,1999,0
203149012,398728,1860,660
203149014,416541,1860,677
203149016,507923,1860,865
203149018,502547,1860,872
203150000,0,1999,0
203150002,631873,1908,903
203150004,858694,1908,1289
203150006,721252,1908,1060
203150008,843411,1908,1139
203150010,645575,1908,882
203150012,589397,1908,749
203150014,791976,1908,1075
203150016,674666,1908,950
203150018,593402,1908,1068
203150020,620595,1908,889
203150022,882936,1908,1286
203150024,583705,1908,898
203150026,887573,1908,1274
203150028,645470,1908,1047
203150030,848997,1908,1146
203150032,839406,1908,1151
203150034,830658,1908,1140
203150036,1086569,1908,1427
203150038,685732,1908,976
203150040,649686,1908,1064
203150042,624706,1908,885
203150044,925728,1908,1286
203150046,582862,1908,896
203150048,904438,1908,1254
203150050,696694,1908,1063
203150052,940590,1908,1136
203150054,857218,1908,1100
203150056,787127,1908,1085
203150058,1197344,1908,1398
203150060,658434,1908,968
203150062,691530,1908,1053
203150064,624284,1905,884
203150066,923410,1908,1283
203150068,629133,1908,896
203150070,889576,1908,1254
203150072,710923,1908,1063
203150074,882831,1908,1136
203150076,895478,1908,1100
203150078,882303,1905,1085
203150080,1201771,1908,1403
203150082,682360,1908,968
203150084,691530,1908,1053
203150086,596880,1908,884
203150088,1456628,1908,1847
203151000,1998595,1855,2680
203152000,2046552,1855,2813
203153000,1891930,1900,6288
203154000,1442294,1899,4097
203155000,0,1896,0
203155002,1375259,2016,1923
203155004,1740787,2016,1973
203156000,0,1999,0
203156002,1082564,1899,1895
203156004,851105,1899,1066
203156006,1550856,1899,1553
203157000,1422900,1890,5360
203158000,1278502,1890,5024
203159000,2136458,1900,4715
203160000,1186804,1860,3488
203161000,1229807,1860,3934
203162000,1301585,1899,3010
203163000,0,1999,0
203163002,624495,1890,890
203163004,542178,1890,625
203163006,607526,1890,755
203164000,0,1999,0
203164002,538067,1890,645
203164004,509609,1890,740
203164006,575273,1890,725
203165000,992236,1890,3420
203165001,955767,1927,2290
203166000,0,1902,3988
203166000,0,1899,19800
203167000,1070759,1865,1632
203168000,970629,1833,2816
203169000,0,1999,0
203169002,1085093,1875,1577
203169004,783860,1875,1002
203169006,813477,1875,1088
203170000,982539,1875,2862
203171000,1292415,1875,2724
203172000,0,1999,0
203172002,871026,1875,1185
203172004,639778,1875,710
203172006,702597,1875,770
203173000,1182904,1870,2505
203174000,993711,1830,2650
203175000,1627798,1845,5212
203176000,1284931,1885,4836
203177000,0,1999,0
203177002,360047,1865,676
203177004,490321,1865,676
203177006,385132,1865,687
203178000,1173102,1860,4508
203179000,1108639,1860,5000
203180000,0,1875,0
203180002,594667,1975,1534
203180004,702597,1975,1138
203180006,711624,1975,1310
203181000,0,1860,0
203181002,931947,1860,1642
203181004,761937,1860,1109
203181006,828233,1860,1170
203182000,0,1875,0
203182002,762885,1875,1104
203182004,685100,1875,1104
203182006,766047,1875,1201
203183000,1718758,1830,4134
203184000,1029020,1826,2190
203185000,1118189,1860,4714
203186000,0,1999,0
203186002,421284,1880,702
203186004,401785,1880,758
203186006,500650,1880,772
203186008,588238,1880,1026
203186010,579489,1890,1017
203186012,588237,1880,1026
203187000,0,1865,0
203187002,560201,1865,765
203187004,639673,1865,760
203187006,694270,1865,860
203188000,0,1999,0
203188002,465341,1865,1025
203188004,465025,1865,785
203188006,513193,1865,850
203189000,1132628,1865,3096
203190000,1046306,1865,2145
203191000,965991,1840,2550
203192000,1174156,1840,3676
203193000,0,1875,0
203193002,427081,1875,608
203193004,451639,1875,670
203193006,464814,1875,674
203194000,894635,1865,2868
203195000,1067386,1840,2992
203196000,990760,1900,2224
